clip	duration[ms]
common_voice_ko_41667915.mp3	4680
common_voice_ko_38203617.mp3	9036
common_voice_ko_41664532.mp3	5832
common_voice_ko_36899492.mp3	10224
common_voice_ko_41667913.mp3	5508
common_voice_ko_41743000.mp3	6228
common_voice_ko_39082094.mp3	6984
common_voice_ko_35972102.mp3	5904
common_voice_ko_36880218.mp3	7020
common_voice_ko_41342284.mp3	2556
common_voice_ko_41036231.mp3	2340
common_voice_ko_35972245.mp3	5976
common_voice_ko_37211958.mp3	7308
common_voice_ko_36545238.mp3	3672
common_voice_ko_36880140.mp3	8460
common_voice_ko_35923267.mp3	3888
common_voice_ko_35848269.mp3	9432
common_voice_ko_37239005.mp3	6588
common_voice_ko_36985142.mp3	8928
common_voice_ko_39016714.mp3	5868
common_voice_ko_39769954.mp3	4320
common_voice_ko_36984604.mp3	3816
common_voice_ko_41105397.mp3	6012
common_voice_ko_38552849.mp3	4500
common_voice_ko_35846249.mp3	6228
common_voice_ko_42135460.mp3	5148
common_voice_ko_35904927.mp3	4500
common_voice_ko_36314575.mp3	3096
common_voice_ko_41105338.mp3	4500
common_voice_ko_35971989.mp3	8172
common_voice_ko_37239003.mp3	4356
common_voice_ko_41683930.mp3	1728
common_voice_ko_36549646.mp3	4356
common_voice_ko_40877461.mp3	2016
common_voice_ko_37239007.mp3	4248
common_voice_ko_41664996.mp3	6120
common_voice_ko_41342388.mp3	2736
common_voice_ko_35971274.mp3	10152
common_voice_ko_35848402.mp3	6696
common_voice_ko_39082481.mp3	6912
common_voice_ko_40548963.mp3	4716
common_voice_ko_41742987.mp3	5868
common_voice_ko_39476322.mp3	7416
common_voice_ko_39081981.mp3	4428
common_voice_ko_41683785.mp3	1620
common_voice_ko_37212021.mp3	6120
common_voice_ko_37211918.mp3	4680
common_voice_ko_35904865.mp3	5868
common_voice_ko_38998525.mp3	2952
common_voice_ko_35971940.mp3	9936
common_voice_ko_35969004.mp3	10332
common_voice_ko_35905303.mp3	5868
common_voice_ko_41664517.mp3	2052
common_voice_ko_35970008.mp3	5328
common_voice_ko_41664443.mp3	4968
common_voice_ko_41595420.mp3	3240
common_voice_ko_40623950.mp3	3132
common_voice_ko_41797720.mp3	2556
common_voice_ko_41595599.mp3	2664
common_voice_ko_35845683.mp3	3780
common_voice_ko_35969617.mp3	9576
common_voice_ko_40672724.mp3	3420
common_voice_ko_39082342.mp3	4068
common_voice_ko_41595388.mp3	2916
common_voice_ko_36314559.mp3	8460
common_voice_ko_35890610.mp3	4032
common_voice_ko_38203412.mp3	4248
common_voice_ko_35850234.mp3	6408
common_voice_ko_37195172.mp3	6876
common_voice_ko_41697915.mp3	5256
common_voice_ko_42437043.mp3	4608
common_voice_ko_41667856.mp3	1836
common_voice_ko_41742807.mp3	5328
common_voice_ko_36549620.mp3	5868
common_voice_ko_36802506.mp3	5256
common_voice_ko_36899342.mp3	7524
common_voice_ko_41105404.mp3	6660
common_voice_ko_36984540.mp3	7488
common_voice_ko_41869338.mp3	2520
common_voice_ko_41742790.mp3	4176
common_voice_ko_39744744.mp3	4248
common_voice_ko_35890760.mp3	8028
common_voice_ko_37339106.mp3	3348
common_voice_ko_39476319.mp3	6660
common_voice_ko_41799507.mp3	2664
common_voice_ko_41665067.mp3	3996
common_voice_ko_41595587.mp3	2448
common_voice_ko_41869305.mp3	5760
common_voice_ko_35892164.mp3	6192
common_voice_ko_36800752.mp3	7596
common_voice_ko_39968141.mp3	6048
common_voice_ko_36545234.mp3	5904
common_voice_ko_36314666.mp3	4176
common_voice_ko_36984636.mp3	5760
common_voice_ko_41869424.mp3	5400
common_voice_ko_36984495.mp3	9432
common_voice_ko_36890542.mp3	6336
common_voice_ko_41797005.mp3	4068
common_voice_ko_38203339.mp3	5040
common_voice_ko_35971560.mp3	10116
common_voice_ko_41665009.mp3	7200
common_voice_ko_41074532.mp3	5472
common_voice_ko_36899446.mp3	3744
common_voice_ko_41665024.mp3	3096
common_voice_ko_41797717.mp3	4068
common_voice_ko_36985215.mp3	9360
common_voice_ko_35850516.mp3	4248
common_voice_ko_36899376.mp3	10404
common_voice_ko_35847344.mp3	6516
common_voice_ko_41797667.mp3	3096
common_voice_ko_35852239.mp3	3888
common_voice_ko_41704535.mp3	2556
common_voice_ko_35891385.mp3	3384
common_voice_ko_36880282.mp3	3996
common_voice_ko_41665000.mp3	13068
common_voice_ko_38203459.mp3	2808
common_voice_ko_36802458.mp3	4608
common_voice_ko_37211932.mp3	7416
common_voice_ko_35847675.mp3	9900
common_voice_ko_41341869.mp3	7380
common_voice_ko_38203409.mp3	7668
common_voice_ko_38998637.mp3	2268
common_voice_ko_40549056.mp3	5148
common_voice_ko_39968160.mp3	6372
common_voice_ko_41668843.mp3	6948
common_voice_ko_35844289.mp3	9288
common_voice_ko_39745232.mp3	4500
common_voice_ko_35890634.mp3	8460
common_voice_ko_39082001.mp3	5436
common_voice_ko_41105364.mp3	7308
common_voice_ko_36984965.mp3	6588
common_voice_ko_41698199.mp3	7740
common_voice_ko_41742808.mp3	2376
common_voice_ko_36880049.mp3	5040
common_voice_ko_35866057.mp3	5580
common_voice_ko_41704570.mp3	2196
common_voice_ko_35844570.mp3	9360
common_voice_ko_37195203.mp3	6516
common_voice_ko_39610439.mp3	3888
common_voice_ko_37195206.mp3	8820
common_voice_ko_41595596.mp3	2340
common_voice_ko_41105318.mp3	2448
common_voice_ko_41704580.mp3	1800
common_voice_ko_39968161.mp3	7524
common_voice_ko_39744987.mp3	7488
common_voice_ko_38998587.mp3	7812
common_voice_ko_36880336.mp3	4968
common_voice_ko_36890269.mp3	7704
common_voice_ko_41595659.mp3	2664
common_voice_ko_41668871.mp3	6804
common_voice_ko_41664998.mp3	11376
common_voice_ko_40620802.mp3	12564
common_voice_ko_35848270.mp3	9720
common_voice_ko_39745114.mp3	5760
common_voice_ko_36880359.mp3	3996
common_voice_ko_36545193.mp3	4968
common_voice_ko_35969182.mp3	9144
common_voice_ko_41036348.mp3	3312
common_voice_ko_36890545.mp3	3960
common_voice_ko_35972981.mp3	6912
common_voice_ko_36331017.mp3	4716
common_voice_ko_41742809.mp3	2700
common_voice_ko_35969443.mp3	8460
common_voice_ko_35969075.mp3	6876
common_voice_ko_36890541.mp3	5256
common_voice_ko_35890770.mp3	7632
common_voice_ko_36984493.mp3	8568
common_voice_ko_35846326.mp3	2268
common_voice_ko_41105317.mp3	3780
common_voice_ko_41667858.mp3	3420
common_voice_ko_36880117.mp3	5436
common_voice_ko_41683959.mp3	2628
common_voice_ko_35852120.mp3	2988
common_voice_ko_35891028.mp3	4032
common_voice_ko_36880358.mp3	4788
common_voice_ko_36880089.mp3	5508
common_voice_ko_36314650.mp3	4536
common_voice_ko_39744891.mp3	8928
common_voice_ko_36984942.mp3	9576
common_voice_ko_35845149.mp3	9972
common_voice_ko_41797683.mp3	4248
common_voice_ko_40952190.mp3	5328
common_voice_ko_35970158.mp3	6984
common_voice_ko_37195194.mp3	8136
common_voice_ko_41796984.mp3	2988
common_voice_ko_38203272.mp3	4140
common_voice_ko_41667943.mp3	1656
common_voice_ko_40952201.mp3	5796
common_voice_ko_41667953.mp3	1980
common_voice_ko_40620835.mp3	9468
common_voice_ko_35970828.mp3	10548
common_voice_ko_36549539.mp3	8208
common_voice_ko_35844230.mp3	10296
common_voice_ko_35969214.mp3	7812
common_voice_ko_35972931.mp3	4716
common_voice_ko_41667891.mp3	4428
common_voice_ko_40495372.mp3	3564
common_voice_ko_40623948.mp3	3348
common_voice_ko_36314698.mp3	2736
common_voice_ko_38203596.mp3	3708
common_voice_ko_38998566.mp3	8064
common_voice_ko_36984605.mp3	8892
common_voice_ko_41697796.mp3	4464
common_voice_ko_39082294.mp3	6192
common_voice_ko_41036286.mp3	10044
common_voice_ko_41074513.mp3	5904
common_voice_ko_42600846.mp3	4536
common_voice_ko_35850787.mp3	2088
common_voice_ko_38998564.mp3	8424
common_voice_ko_40495404.mp3	6948
common_voice_ko_36899371.mp3	8208
common_voice_ko_39038089.mp3	5868
common_voice_ko_35892264.mp3	6876
common_voice_ko_37212009.mp3	4788
common_voice_ko_35923223.mp3	6588
common_voice_ko_35846508.mp3	5436
common_voice_ko_38383628.mp3	6660
common_voice_ko_35848222.mp3	8388
common_voice_ko_41667818.mp3	3888
common_voice_ko_37159820.mp3	8568
common_voice_ko_38203540.mp3	5256
common_voice_ko_36800710.mp3	7236
common_voice_ko_41670963.mp3	5940
common_voice_ko_42507002.mp3	3060
common_voice_ko_39476347.mp3	3960
common_voice_ko_35890632.mp3	7272
common_voice_ko_35969660.mp3	3204
common_voice_ko_39765470.mp3	5940
common_voice_ko_39942081.mp3	3312
common_voice_ko_41697906.mp3	1800
common_voice_ko_42437042.mp3	3888
common_voice_ko_37597039.mp3	5580
common_voice_ko_42437054.mp3	2232
common_voice_ko_36802517.mp3	4500
common_voice_ko_42600855.mp3	4176
common_voice_ko_41697888.mp3	9108
common_voice_ko_41342349.mp3	5508
common_voice_ko_35846266.mp3	3060
common_voice_ko_36985179.mp3	6984
common_voice_ko_35970305.mp3	7164
common_voice_ko_35844026.mp3	6264
common_voice_ko_35969830.mp3	10224
common_voice_ko_41697982.mp3	6048
common_voice_ko_36314509.mp3	7236
common_voice_ko_40623827.mp3	1800
common_voice_ko_41797061.mp3	2016
common_voice_ko_36314687.mp3	3888
common_voice_ko_38998563.mp3	6300
common_voice_ko_36890769.mp3	4968
common_voice_ko_40549439.mp3	2520
common_voice_ko_41667659.mp3	6948
common_voice_ko_39082112.mp3	6084
common_voice_ko_41105321.mp3	8244
common_voice_ko_41665016.mp3	3600
common_voice_ko_35971950.mp3	6228
common_voice_ko_38203312.mp3	8100
common_voice_ko_36524844.mp3	5400
common_voice_ko_36800750.mp3	5616
common_voice_ko_41595439.mp3	2088
common_voice_ko_37195167.mp3	5184
common_voice_ko_40495370.mp3	7344
common_voice_ko_36314597.mp3	5076
common_voice_ko_41869410.mp3	2772
common_voice_ko_36314512.mp3	4788
common_voice_ko_41342371.mp3	5616
common_voice_ko_38697629.mp3	2520
common_voice_ko_41668857.mp3	2088
common_voice_ko_36525296.mp3	5112
common_voice_ko_37159812.mp3	5148
common_voice_ko_42600841.mp3	2088
common_voice_ko_41342372.mp3	2520
common_voice_ko_41664478.mp3	2304
common_voice_ko_36838369.mp3	4320
common_voice_ko_41667852.mp3	11268
common_voice_ko_41670971.mp3	3384
common_voice_ko_41664448.mp3	5760
common_voice_ko_39571273.mp3	6372
common_voice_ko_36802527.mp3	4968
common_voice_ko_36985049.mp3	9756
common_voice_ko_41812985.mp3	5580
common_voice_ko_41704564.mp3	2484
common_voice_ko_38203250.mp3	4968
common_voice_ko_41595580.mp3	2664
common_voice_ko_36880401.mp3	2988
common_voice_ko_35844225.mp3	9576
common_voice_ko_41799732.mp3	3852
common_voice_ko_41342283.mp3	3420
common_voice_ko_36899460.mp3	10008
common_voice_ko_41667912.mp3	2700
common_voice_ko_42194365.mp3	4716
common_voice_ko_35890972.mp3	4716
common_voice_ko_37378954.mp3	6768
common_voice_ko_39744766.mp3	4140
common_voice_ko_39744842.mp3	5760
common_voice_ko_39595863.mp3	6552
common_voice_ko_41742894.mp3	5616
common_voice_ko_41667892.mp3	5796
common_voice_ko_39765461.mp3	3384
common_voice_ko_36314593.mp3	4680
common_voice_ko_36880427.mp3	7236
common_voice_ko_35891647.mp3	7668
common_voice_ko_35970494.mp3	8028
common_voice_ko_36524888.mp3	4356
common_voice_ko_37212023.mp3	4140
common_voice_ko_39016711.mp3	8820
common_voice_ko_41683936.mp3	7416
common_voice_ko_35969073.mp3	8532
common_voice_ko_41595462.mp3	2412
common_voice_ko_39038398.mp3	4068
common_voice_ko_38383617.mp3	5868
common_voice_ko_41595431.mp3	1944
common_voice_ko_37211911.mp3	3348
common_voice_ko_35923265.mp3	3888
common_voice_ko_35922879.mp3	5724
common_voice_ko_37195214.mp3	3924
common_voice_ko_37195217.mp3	6156
common_voice_ko_40095635.mp3	3708
common_voice_ko_35848084.mp3	9288
common_voice_ko_41036353.mp3	1980
common_voice_ko_40623962.mp3	2016
common_voice_ko_40193097.mp3	2988
common_voice_ko_41761822.mp3	4536
common_voice_ko_36416350.mp3	7236
common_voice_ko_36838373.mp3	4680
common_voice_ko_36314664.mp3	2916
common_voice_ko_35884368.mp3	10476
common_voice_ko_36314573.mp3	6336
common_voice_ko_36880148.mp3	4680
common_voice_ko_38383630.mp3	4248
common_voice_ko_39610438.mp3	3204
common_voice_ko_35905470.mp3	7056
common_voice_ko_37195158.mp3	6228
common_voice_ko_36314602.mp3	3276
common_voice_ko_41665905.mp3	6948
common_voice_ko_35970758.mp3	9324
common_voice_ko_36545246.mp3	6084
common_voice_ko_37977383.mp3	5616
common_voice_ko_37195156.mp3	3816
common_voice_ko_41667890.mp3	9036
common_voice_ko_36800747.mp3	4608
common_voice_ko_41869414.mp3	4896
common_voice_ko_35846214.mp3	3600
common_voice_ko_40620777.mp3	2304
common_voice_ko_41664538.mp3	2232
common_voice_ko_41667888.mp3	2988
common_voice_ko_41797797.mp3	4896
common_voice_ko_39038050.mp3	3456
common_voice_ko_39744900.mp3	5040
common_voice_ko_35890608.mp3	7560
common_voice_ko_37211999.mp3	5040
common_voice_ko_41742985.mp3	2700
common_voice_ko_35891560.mp3	8280
common_voice_ko_40672717.mp3	3888
common_voice_ko_41797205.mp3	2268
common_voice_ko_36880128.mp3	5796
common_voice_ko_35891433.mp3	8568
common_voice_ko_36880170.mp3	8136
common_voice_ko_39082033.mp3	6336
common_voice_ko_35850623.mp3	5148
common_voice_ko_36880047.mp3	4680
common_voice_ko_37159842.mp3	5220
common_voice_ko_41668926.mp3	5148
common_voice_ko_36880073.mp3	6120
common_voice_ko_36880390.mp3	4140
common_voice_ko_35971977.mp3	5328
common_voice_ko_41683946.mp3	2736
common_voice_ko_36832967.mp3	5148
common_voice_ko_41668867.mp3	4788
common_voice_ko_39942090.mp3	5436
common_voice_ko_35891711.mp3	8460
common_voice_ko_38998476.mp3	10152
common_voice_ko_36800757.mp3	2880
common_voice_ko_41342330.mp3	2808
common_voice_ko_39818863.mp3	5508
common_voice_ko_40669675.mp3	3816
common_voice_ko_38998674.mp3	2196
common_voice_ko_41742992.mp3	2808
common_voice_ko_39038000.mp3	8136
common_voice_ko_35971561.mp3	9684
common_voice_ko_36880076.mp3	7668
common_voice_ko_36880406.mp3	8568
common_voice_ko_40549125.mp3	2016
common_voice_ko_36549625.mp3	4356
common_voice_ko_41799814.mp3	5256
common_voice_ko_41664446.mp3	2520
common_voice_ko_39082126.mp3	5688
common_voice_ko_41595432.mp3	2412
common_voice_ko_35892027.mp3	10440
common_voice_ko_39745065.mp3	6408
common_voice_ko_35969162.mp3	9216
common_voice_ko_41797268.mp3	2088
common_voice_ko_35845802.mp3	4500
common_voice_ko_41670985.mp3	4644
common_voice_ko_41683789.mp3	2268
common_voice_ko_37195169.mp3	6804
common_voice_ko_36314570.mp3	3708
common_voice_ko_36802450.mp3	3096
common_voice_ko_42507003.mp3	4248
common_voice_ko_39082454.mp3	5652
common_voice_ko_40193105.mp3	2016
common_voice_ko_41797181.mp3	1980
common_voice_ko_39813906.mp3	6228
common_voice_ko_40620766.mp3	2340
common_voice_ko_40952192.mp3	4248
common_voice_ko_36331015.mp3	4572
common_voice_ko_40620769.mp3	7488
common_voice_ko_37159828.mp3	7308
common_voice_ko_40612787.mp3	9468
common_voice_ko_39082264.mp3	3204
common_voice_ko_41704614.mp3	2556
common_voice_ko_35890926.mp3	9036
common_voice_ko_36524887.mp3	8640
common_voice_ko_36525289.mp3	4392
common_voice_ko_41667922.mp3	3888
common_voice_ko_35970119.mp3	8064
common_voice_ko_39082133.mp3	4032
common_voice_ko_41698077.mp3	1980
common_voice_ko_41799466.mp3	2988
common_voice_ko_36655270.mp3	5148
common_voice_ko_40214610.mp3	7056
common_voice_ko_36880226.mp3	4248
common_voice_ko_36880234.mp3	5688
common_voice_ko_41664487.mp3	2844
common_voice_ko_35846614.mp3	5256
common_voice_ko_40066836.mp3	5544
common_voice_ko_37597013.mp3	4248
common_voice_ko_40549180.mp3	4320
common_voice_ko_35970882.mp3	9000
common_voice_ko_41697957.mp3	5040
common_voice_ko_35891860.mp3	6732
common_voice_ko_37211910.mp3	3456
common_voice_ko_41667821.mp3	2340
common_voice_ko_40495269.mp3	3096
common_voice_ko_39744838.mp3	5688
common_voice_ko_40193109.mp3	4788
common_voice_ko_40495381.mp3	2664
common_voice_ko_41697793.mp3	5616
common_voice_ko_41667916.mp3	5400
common_voice_ko_35846507.mp3	3780
common_voice_ko_35891559.mp3	3528
common_voice_ko_37159811.mp3	7416
common_voice_ko_41595460.mp3	2016
common_voice_ko_36880407.mp3	3276
common_voice_ko_37195174.mp3	5328
common_voice_ko_41799657.mp3	3204
common_voice_ko_39161211.mp3	10296
common_voice_ko_37159836.mp3	5040
common_voice_ko_40952195.mp3	5940
common_voice_ko_35844071.mp3	4284
common_voice_ko_36890378.mp3	8208
common_voice_ko_38203528.mp3	8676
common_voice_ko_41761742.mp3	4428
common_voice_ko_36832965.mp3	7380
common_voice_ko_35848354.mp3	10152
common_voice_ko_36880236.mp3	5580
common_voice_ko_36525265.mp3	4896
common_voice_ko_39082206.mp3	3996
common_voice_ko_36524786.mp3	5472
common_voice_ko_42194395.mp3	5688
common_voice_ko_41667929.mp3	6840
common_voice_ko_36314481.mp3	5508
common_voice_ko_35969100.mp3	7200
common_voice_ko_39813691.mp3	7308
common_voice_ko_41704550.mp3	2340
common_voice_ko_39744998.mp3	3456
common_voice_ko_41342389.mp3	8928
common_voice_ko_36880106.mp3	4968
common_voice_ko_38257689.mp3	3888
common_voice_ko_42135439.mp3	1908
common_voice_ko_41869387.mp3	7704
common_voice_ko_36890285.mp3	5220
common_voice_ko_39744968.mp3	6840
common_voice_ko_41742968.mp3	2088
common_voice_ko_38998785.mp3	5040
common_voice_ko_36890292.mp3	5976
common_voice_ko_39813905.mp3	3240
common_voice_ko_38203615.mp3	7596
common_voice_ko_42600839.mp3	2952
common_voice_ko_35905264.mp3	3168
common_voice_ko_35969183.mp3	9504
common_voice_ko_39082205.mp3	5580
common_voice_ko_36524902.mp3	7092
common_voice_ko_41670940.mp3	4248
common_voice_ko_36314676.mp3	4680
common_voice_ko_41665087.mp3	3888
common_voice_ko_36549605.mp3	7848
common_voice_ko_40952193.mp3	7020
common_voice_ko_36802518.mp3	5148
common_voice_ko_35970759.mp3	5112
common_voice_ko_41742845.mp3	5328
common_voice_ko_37211941.mp3	3060
common_voice_ko_36838382.mp3	5580
common_voice_ko_41665015.mp3	4608
common_voice_ko_35846213.mp3	4788
common_voice_ko_36899337.mp3	7308
common_voice_ko_37211950.mp3	2808
common_voice_ko_41704583.mp3	2304
common_voice_ko_37378953.mp3	8856
common_voice_ko_39082284.mp3	5508
common_voice_ko_41761529.mp3	3168
common_voice_ko_41797611.mp3	2700
common_voice_ko_35923282.mp3	4644
common_voice_ko_36984607.mp3	9936
common_voice_ko_37195165.mp3	3384
common_voice_ko_35890697.mp3	7164
common_voice_ko_39745037.mp3	5688
common_voice_ko_35923120.mp3	4500
common_voice_ko_41761811.mp3	2736
common_voice_ko_37211915.mp3	4536
common_voice_ko_38998475.mp3	6516
common_voice_ko_35923171.mp3	3564
common_voice_ko_37195208.mp3	4356
common_voice_ko_39968133.mp3	7740
common_voice_ko_35904863.mp3	5616
common_voice_ko_41797426.mp3	3960
common_voice_ko_35850616.mp3	4968
common_voice_ko_38383631.mp3	4176
common_voice_ko_36890296.mp3	7200
common_voice_ko_41595652.mp3	3024
common_voice_ko_36524919.mp3	5796
common_voice_ko_35852237.mp3	3456
common_voice_ko_39744879.mp3	4428
common_voice_ko_42135432.mp3	2808
common_voice_ko_35973062.mp3	5796
common_voice_ko_36545212.mp3	7524
common_voice_ko_41595581.mp3	2844
common_voice_ko_39082429.mp3	5508
common_voice_ko_41668923.mp3	7164
common_voice_ko_41762024.mp3	3960
common_voice_ko_40549438.mp3	3780
common_voice_ko_41797722.mp3	5040
common_voice_ko_35923235.mp3	4104
common_voice_ko_36838386.mp3	5076
common_voice_ko_36899338.mp3	10476
common_voice_ko_41698198.mp3	5760
common_voice_ko_37444313.mp3	8172
common_voice_ko_38383634.mp3	5796
common_voice_ko_38203263.mp3	7956
common_voice_ko_35972099.mp3	5256
common_voice_ko_40952188.mp3	5796
common_voice_ko_38203482.mp3	6660
common_voice_ko_38383629.mp3	3960
common_voice_ko_36899445.mp3	6984
common_voice_ko_35905261.mp3	5220
common_voice_ko_41665039.mp3	11340
common_voice_ko_39006723.mp3	2736
common_voice_ko_35891646.mp3	6696
common_voice_ko_36314605.mp3	6336
common_voice_ko_41761721.mp3	2088
common_voice_ko_36305786.mp3	8496
common_voice_ko_36880408.mp3	5868
common_voice_ko_41595644.mp3	2340
common_voice_ko_41670989.mp3	4104
common_voice_ko_41869397.mp3	5652
common_voice_ko_41105365.mp3	4536
common_voice_ko_41742909.mp3	2160
common_voice_ko_41667917.mp3	2916
common_voice_ko_39038030.mp3	5580
common_voice_ko_41036285.mp3	4140
common_voice_ko_37195154.mp3	7380
common_voice_ko_42194376.mp3	2556
common_voice_ko_39082146.mp3	3960
common_voice_ko_35923238.mp3	2268
common_voice_ko_36880183.mp3	3060
common_voice_ko_35970916.mp3	8280
common_voice_ko_35891315.mp3	7920
common_voice_ko_39046748.mp3	3204
common_voice_ko_41667918.mp3	4716
common_voice_ko_36838370.mp3	6048
common_voice_ko_35845600.mp3	10116
common_voice_ko_39787011.mp3	6120
common_voice_ko_40495272.mp3	5364
common_voice_ko_41762054.mp3	4860
common_voice_ko_41697934.mp3	1548
common_voice_ko_39745093.mp3	7596
common_voice_ko_41595595.mp3	2448
common_voice_ko_41761931.mp3	2988
common_voice_ko_40620848.mp3	9360
common_voice_ko_36455825.mp3	6516
common_voice_ko_41664523.mp3	2268
common_voice_ko_41665405.mp3	3348
common_voice_ko_41797666.mp3	5040
common_voice_ko_39038189.mp3	4104
common_voice_ko_36880141.mp3	4608
common_voice_ko_41595385.mp3	2772
common_voice_ko_41742998.mp3	5400
common_voice_ko_36890282.mp3	6480
